time,x,y,z
11316,276,282,154
11317,281,282,152
11318,282,282,151
11319,282,282,150
11320,282,282,150
11321,281,282,147
11322,280,282,146
11323,278,283,150
11324,276,284,152
11325,275,284,152
11326,279,283,152
11327,281,282,154
11328,280,280,156
11329,278,281,158
11330,276,280,158
11331,275,280,157
11332,274,280,163
11333,273,280,165
11334,274,279,165
11335,279,279,165
11336,280,278,166
11337,277,276,166
11338,276,279,165
11339,276,279,163
11340,276,280,159
11341,276,280,161
11342,277,280,161
11343,278,280,157
11344,282,280,155
11345,283,281,155
11346,281,279,154
11347,279,281,154
11348,280,282,150
11349,280,282,149
11350,279,283,152
11351,280,283,152
11352,279,282,149
11353,283,282,150
11354,282,282,152
11355,278,281,153
11356,276,282,155
11357,276,281,155
11358,277,280,156
11359,276,280,160
11360,276,280,162
11361,274,279,162
11362,278,279,162
11363,276,279,164
11364,274,278,165
11365,274,280,164
11366,276,280,163
11367,277,280,161
11368,277,280,163
11369,276,280,163
11370,276,280,159
11371,278,281,157
11372,279,281,157
11373,278,280,156
11374,279,281,152
11375,282,282,150
11376,282,282,148
11377,280,282,149
11378,278,283,149
11379,278,284,146
11380,280,284,146
11381,282,283,148
11382,280,282,151
11383,280,282,151
11384,282,281,154
11385,280,278,155
11386,278,280,160
11387,274,279,163
11388,272,279,163
11389,275,279,164
11390,276,279,166
11391,276,278,167
11392,277,278,167
11393,279,279,167
11394,278,278,167
11395,276,279,169
11396,275,279,169
11397,275,279,166
11398,278,279,163
11399,280,279,161
11400,279,280,158
11401,280,281,155
11402,282,282,151
11403,280,282,149
11404,278,283,148
11405,278,284,148
11406,280,284,145
11407,282,284,145
11408,284,283,146
11409,282,282,147
11410,280,283,147
11411,279,282,147
11412,278,282,149
11413,275,282,152
11414,274,281,155
11415,276,281,156
11416,277,280,158
11417,279,280,163
11418,278,280,165
11419,276,279,167
11420,276,278,166
11421,275,278,167
11422,273,277,168
11423,273,278,168
11424,275,278,166
11425,278,279,164
11426,279,278,165
11427,278,280,163
11428,278,280,160
11429,279,281,158
11430,279,282,156
11431,278,281,156
11432,279,282,155
11433,281,282,151
11434,284,282,148
11435,283,282,149
11436,282,282,149
11437,279,282,147
11438,279,283,148
11439,279,283,150
11440,277,282,152
11441,277,283,154
11442,280,282,153
11443,280,281,153
11444,280,281,157
11445,276,280,158
11446,274,280,158
11447,274,280,159
11448,274,279,162
11449,273,278,164
11450,275,279,165
11451,278,279,164
11452,279,278,162
11453,278,279,164
11454,276,279,164
11455,273,280,161
11456,276,280,159
11457,276,280,159
11458,277,279,158
11459,279,280,157
11460,282,280,154
11461,282,281,151
11462,281,281,153
11463,279,282,153
11464,277,282,152
11465,280,282,153
11466,281,282,153
11467,280,281,154
11468,281,282,153
11469,282,282,152
11470,281,282,152
11471,278,282,156
11472,276,281,158
11473,274,281,158
11474,276,280,160
11475,277,280,163
11476,277,279,164
11477,276,280,164
11478,277,280,163
11479,276,280,162
11480,275,280,165
11481,274,281,165
11482,274,280,162
11483,278,280,161
11484,279,280,160
11485,279,279,160
11486,277,281,158
11487,279,282,154
11488,279,282,152
11489,279,282,152
11490,279,282,151
11491,279,282,148
11492,282,282,146
11493,282,282,147
11494,278,282,147
11495,277,283,147
11496,279,283,146
11497,280,282,147
11498,279,282,152
11499,280,280,155
11500,280,278,156
11501,279,279,157
11502,277,279,162
11503,274,278,164
11504,272,279,165
11505,274,279,166
11506,276,279,166
11507,276,279,168
11508,276,279,169
11509,277,278,168
11510,278,278,168
11511,278,280,169
11512,274,279,169
11513,275,280,166
11514,277,281,163
11515,279,280,159
11516,280,281,157
11517,280,282,155
11518,280,282,150
11519,281,283,148
11520,280,284,148
11521,279,284,148
11522,280,284,146
11523,282,284,146
11524,284,284,146
11525,282,284,148
11526,280,281,149
11527,277,282,148
11528,277,282,150
11529,276,282,154
11530,274,282,156
11531,274,281,158
11532,278,282,160
11533,280,280,163
11534,278,280,166
11535,276,279,168
11536,276,278,167
11537,274,278,167
11538,274,278,168
11539,273,278,168
11540,274,279,166
11541,278,279,163
11542,280,279,163
11543,278,279,162
11544,278,280,160
11545,279,280,157
11546,279,281,154
11547,279,281,153
11548,277,282,152
11549,279,282,150
11550,283,282,147
11551,283,282,146
11552,280,281,147
11553,278,282,148
11554,278,282,147
11555,278,283,147
11556,278,283,152
11557,277,283,154
11558,277,282,154
11559,280,282,155
11560,279,281,157
11561,276,279,159
11562,274,280,161
11563,274,280,160
11564,274,279,161
11565,275,280,165
11566,276,279,167
11567,276,279,166
11568,278,279,165
11569,278,279,165
11570,276,278,165
11571,274,280,163
11572,276,280,160
11573,278,280,158
11574,280,280,158
11575,280,281,158
11576,280,281,153
11577,283,281,154
11578,282,282,154
11579,280,281,154
11580,279,283,153
11581,281,283,152
11582,282,283,150
11583,282,283,153
11584,281,283,154
11585,280,282,152
11586,280,282,152
11587,278,282,154
11588,276,280,156
11589,274,281,158
11590,276,279,159
11591,277,280,158
11592,276,280,162
11593,276,280,163
11594,274,279,162
11595,276,280,162
11596,275,280,163
11597,274,279,163
11598,274,280,162
11599,277,280,159
11600,278,280,157
11601,278,280,159
11602,277,280,159
11603,276,280,155
11604,279,281,154
11605,280,281,153
11606,279,280,152
11607,280,282,150
11608,282,282,148
11609,282,282,147
11610,279,282,149
11611,278,283,150
11612,277,282,149
11613,278,282,149
11614,281,282,154
11615,280,280,156
11616,279,280,158
11617,280,281,158
11618,278,279,160
11619,274,279,165
11620,272,280,167
11621,272,279,166
11622,275,279,166
11623,278,279,168
11624,277,279,168
11625,277,279,168
11626,278,279,167
11627,278,279,166
11628,276,280,167
11629,275,281,166
11630,277,281,162
11631,280,282,158
11632,282,281,156
11633,281,282,154
11634,281,282,149
11635,282,284,147
11636,280,284,145
11637,279,285,146
11638,279,284,147
11639,282,284,145
11640,284,283,145
11641,284,282,148
11642,281,283,149
11643,277,282,149
11644,277,282,150
11645,276,282,152
11646,274,282,156
11647,274,281,160
11648,275,281,160
11649,279,280,162
11650,279,279,166
11651,276,278,167
11652,274,279,166
11653,276,278,166
11654,274,278,166
11655,273,278,167
11656,274,278,167
11657,278,278,163
11658,279,279,162
11659,280,279,162
11660,278,278,161
11661,276,280,158
11662,278,282,155
11663,280,282,154
11664,280,282,152
11665,283,282,151
11666,284,282,148
11667,284,282,147
11668,282,282,148
11669,277,283,150
11670,276,283,149
11671,278,284,150
11672,278,284,152
11673,279,282,154
11674,278,282,155
11675,280,282,155
11676,279,281,154
11677,276,281,159
11678,272,281,161
11679,271,280,161
11680,274,282,162
11681,276,280,164
11682,277,278,166
11683,278,279,166
11684,278,278,164
11685,277,277,162
11686,275,279,164
11687,274,279,163
11688,273,280,160
11689,279,280,157
11690,282,280,158
11691,282,278,156
11692,282,280,155
11693,282,280,153
11694,280,281,151
11695,279,282,153
11696,278,282,153
11697,278,282,152
11698,283,283,151
11699,284,282,152
11700,282,280,153
11701,280,282,152
11702,278,281,152
11703,276,281,151
11704,275,283,156
11705,275,281,158
11706,274,280,159
11707,279,280,160
11708,278,280,163
11709,277,278,164
11710,274,279,164
11711,274,280,163
11712,274,280,162
11713,274,279,165
11714,275,280,164
11715,276,279,162
11716,280,279,161
11717,280,280,161
11718,277,279,160
11719,276,281,158
11720,278,282,156
11721,280,282,153
11722,281,282,154
11723,283,282,153
11724,282,282,149
11725,283,281,147
11726,281,282,147
11727,277,282,147
11728,275,284,147
11729,278,283,147
11730,280,283,148
11731,281,282,152
11732,282,281,155
11733,280,280,154
11734,279,280,157
11735,276,280,160
11736,270,278,163
11737,270,280,163
11738,273,280,163
11739,276,279,163
11740,277,279,167
11741,278,279,168
11742,277,278,166
11743,277,278,166
11744,276,279,169
11745,274,279,169
11746,276,280,166
11747,280,280,163
11748,284,279,160
11749,282,280,158
11750,282,281,155
11751,279,281,151
11752,280,283,145
11753,279,283,148
11754,279,283,148
11755,280,284,147
11756,284,284,146
11757,285,282,146
11758,283,282,148
11759,279,282,149
11760,277,282,148
11761,274,282,148
11762,274,282,152
11763,272,282,154
11764,274,281,155
11765,277,281,157
11766,278,280,160
11767,276,279,164
11768,275,279,167
11769,273,278,165
11770,274,277,166
11771,274,278,167
11772,274,278,166
11773,274,278,164
11774,278,278,163
11775,279,278,162
11776,278,279,162
11777,277,280,162
11778,278,280,158
11779,280,281,156
11780,282,281,157
11781,282,282,155
11782,283,282,153
11783,285,282,151
11784,284,282,151
11785,280,282,151
11786,279,283,151
11787,278,283,149
11788,279,284,149
11789,280,284,152
11790,280,285,153
11791,278,284,153
11792,281,284,153
11793,278,282,155
11794,275,280,158
11795,272,281,159
11796,274,280,159
11797,274,280,158
11798,276,280,162
11799,276,280,164
11800,275,279,163
11801,278,279,162
11802,275,280,163
11803,274,278,163
11804,273,279,163
11805,276,279,161
11806,279,279,157
11807,280,279,159
11808,281,279,158
11809,280,279,155
11810,282,280,154
11811,280,280,155
11812,278,280,155
11813,278,282,155
11814,281,282,153
11815,284,282,151
11816,283,282,153
11817,282,282,154
11818,279,282,152
11819,279,282,152
11820,277,282,154
11821,275,280,156
11822,274,282,157
11823,277,281,157
11824,280,280,157
11825,278,280,162
11826,276,280,163
11827,274,280,163
11828,274,280,163
11829,274,280,165
11830,273,279,166
11831,276,279,165
11832,278,280,163
11833,280,279,160
11834,279,279,161
11835,278,280,161
11836,276,280,158
11837,278,282,157
11838,280,282,157
11839,281,282,155
11840,282,282,152
11841,286,282,150
11842,285,282,146
11843,281,282,147
11844,277,283,147
11845,275,284,145
11846,276,284,145
11847,279,284,148
11848,280,282,150
11849,282,281,151
11850,282,280,153
11851,279,280,154
11852,274,280,159
11853,271,280,162
11854,269,280,162
11855,272,279,162
11856,274,279,164
11857,276,279,166
11858,276,277,166
11859,276,278,166
11860,276,278,167
11861,274,278,170
11862,273,279,171
11863,272,279,168
11864,280,279,166
11865,283,279,164
11866,282,279,161
11867,282,280,157
11868,282,281,153
11869,280,282,151
11870,278,284,150
11871,278,284,150
11872,281,284,148
11873,285,284,147
11874,286,283,147
11875,284,282,148
11876,282,283,147
11877,279,284,147
11878,276,283,148
11879,274,284,151
11880,274,283,153
11881,276,282,153
11882,278,282,154
11883,279,281,159
11884,276,280,162
11885,274,280,163
11886,274,279,165
11887,274,278,166
11888,273,279,168
11889,274,278,168
11890,276,277,165
11891,278,278,162
11892,278,278,163
11893,276,279,163
11894,275,279,161
11895,278,280,160
11896,280,280,159
11897,280,280,160
11898,282,281,158
11899,284,281,155
11900,283,281,153
11901,282,282,153
11902,279,282,152
11903,277,282,150
11904,280,283,148
11905,280,283,149
11906,279,283,152
11907,280,284,152
11908,280,284,151
11909,280,283,151
11910,278,282,154
11911,275,282,156
11912,272,281,156
11913,274,280,156
11914,275,279,159
11915,274,278,161
11916,274,277,163
11917,276,279,162
11918,276,279,162
11919,276,279,165
11920,274,279,166
11921,274,279,164
11922,277,279,163
11923,279,278,164
11924,279,278,163
11925,280,279,161
11926,281,279,159
11927,281,280,156
11928,280,279,158
11929,280,282,158
11930,278,282,155
11931,282,283,154
11932,284,283,154
11933,283,282,154
11934,282,283,153
11935,282,283,152
11936,280,282,150
11937,277,283,153
11938,275,282,153
11939,274,282,152
11940,277,281,152
11941,277,281,154
11942,276,280,156
11943,276,281,158
11944,276,280,159
11945,275,280,159
11946,274,281,164
11947,273,280,165
11948,273,279,163
11949,277,279,163
11950,278,279,163
11951,276,277,163
11952,276,279,162
11953,278,279,161
11954,279,280,159
11955,279,281,161
11956,280,281,161
11957,281,281,158
11958,285,281,155
11959,284,282,154
11960,282,280,151
11961,281,282,149
11962,280,282,147
11963,279,283,145
11964,278,283,147
11965,278,284,149
11966,278,283,148
11967,282,282,150
11968,282,282,153
11969,278,280,155
11970,276,281,156
11971,276,280,157
11972,274,280,158
11973,272,280,161
11974,271,280,163
11975,272,279,161
11976,274,277,163
11977,276,278,166
11978,275,278,168
11979,275,279,168
11980,278,279,168
11981,279,279,168
11982,278,279,168
11983,280,279,166
11984,279,280,162
11985,282,280,159
11986,282,280,158
11987,279,280,156
11988,279,282,153
11989,282,284,151
11990,283,283,150
11991,282,284,150
11992,282,284,151
11993,283,284,148
11994,283,283,147
11995,282,284,148
11996,277,283,149
11997,276,284,148
11998,277,284,149
11999,276,282,150
12000,274,282,153
12001,274,282,156
12002,274,280,157
12003,276,280,158
12004,276,279,164
12005,274,278,166
12006,274,278,165
12007,275,278,165
12008,275,277,165
12009,274,276,165
12010,273,278,164
12011,275,278,162
12012,277,278,161
12013,278,280,163
12014,279,279,163
12015,279,280,162
12016,283,280,161
12017,283,280,160
12018,281,280,159
12019,282,282,157
12020,282,282,153
12021,282,282,150
12022,281,282,151
12023,280,280,151
12024,278,283,149
12025,281,284,149
12026,280,284,151
12027,278,283,152
12028,278,284,153
12029,278,283,152
12030,279,282,151
12031,276,281,155
12032,274,280,156
12033,272,280,156
12034,274,280,156
12035,274,280,158
12036,273,279,161
12037,273,280,162
12038,276,280,162
12039,278,278,161
12040,278,279,164
12041,277,279,165
12042,276,278,163
12043,279,279,161
12044,281,279,161
12045,278,278,161
12046,278,280,159
12047,281,280,157
12048,282,281,155
12049,282,282,158
12050,282,282,157
12051,281,283,155
12052,284,282,154
12053,283,282,154
12054,280,281,154
12055,279,282,153
12056,279,282,149
12057,278,282,150
12058,276,282,153
12059,275,281,153
12060,274,281,152
12061,276,281,152
12062,276,281,156
12063,274,280,158
12064,274,280,161
12065,275,280,161
12066,276,280,161
12067,275,280,164
12068,274,279,164
12069,273,279,162
12070,276,278,161
12071,276,279,162
12072,276,278,163
12073,278,280,162
12074,281,280,159
12075,283,280,158
12076,282,281,160
12077,282,282,159
12078,281,282,155
12079,282,282,153
12080,282,282,152
12081,280,281,150
12082,280,282,148
12083,281,283,147
12084,281,282,146
12085,278,283,149
12086,277,284,151
12087,277,283,150
12088,278,283,152
12089,280,282,155
12090,278,281,156
12091,276,280,156
12092,276,281,158
12093,274,280,158
12094,271,280,162
12095,270,279,163
12096,271,280,163
12097,275,279,164
12098,278,279,166
12099,278,278,167
12100,279,279,167
12101,280,280,166
12102,279,279,166
12103,277,280,166
12104,278,280,166
12105,280,280,161
12106,282,280,159
12107,284,280,158
12108,282,281,155
12109,281,282,152
12110,282,284,150
12111,282,284,149
12112,281,284,150
12113,281,284,150
12114,283,286,148
12115,281,282,148
12116,282,282,150
12117,278,282,150
12118,274,282,149
12119,274,283,146
12120,273,283,149
12121,272,281,154
12122,273,281,156
12123,274,280,157
12124,278,280,158
12125,277,280,162
12126,274,279,164
12127,272,280,164
12128,273,278,162
12129,274,278,163
12130,273,277,163
12131,274,278,163
12132,278,278,162
12133,280,276,160
12134,280,280,163
12135,279,280,163
12136,278,281,162
12137,282,281,162
12138,283,281,161
12139,282,280,160
12140,281,282,159
12141,283,282,154
12142,283,282,152
12143,281,282,151
12144,279,282,152
12145,277,283,151
12146,280,284,151
12147,281,284,152
12148,280,283,154
12149,279,283,153
12150,279,282,152
12151,278,282,151
12152,276,281,153
12153,272,280,153
12154,270,280,153
12155,273,280,153
12156,274,280,156
12157,274,279,158
12158,274,280,159
12159,277,279,159
12160,278,279,158
12161,276,278,162
12162,275,278,163
12163,274,279,161
12164,278,279,161
12165,279,278,161
12166,279,278,162
12167,280,279,160
12168,281,280,160
12169,282,280,157
12170,281,282,160
12171,280,282,160
12172,281,282,158
12173,284,282,157
12174,284,282,157
12175,282,280,157
12176,279,282,155
12177,278,282,154
12178,277,282,152
12179,276,282,154
12180,275,282,154
12181,275,282,153
12182,278,281,152
12183,278,282,155
12184,276,280,156
12185,274,282,157
12186,275,281,157
12187,275,280,157
12188,274,280,160
12189,274,280,162
12190,274,279,159
12191,276,279,158
12192,277,279,160
12193,276,279,161
12194,276,280,161
12195,280,281,160
12196,282,280,159
12197,283,280,161
12198,282,281,161
12199,282,281,158
12200,282,281,156
12201,281,282,156
12202,278,281,155
12203,279,282,153
12204,282,282,152
12205,282,281,151
12206,280,281,153
12207,278,282,155
12208,276,283,153
12209,278,282,153
12210,278,282,156
12211,276,282,157
12212,276,281,156
12213,278,280,156
12214,277,279,156
12215,274,280,157
12216,272,280,161
12217,272,279,159
12218,273,280,160
12219,275,280,162
12220,276,279,163
12221,278,280,162
12222,280,280,162
12223,280,279,162
12224,278,279,163
12225,276,280,164
12226,275,280,161
12227,279,280,160
12228,281,281,157
12229,281,280,158
12230,282,281,156
12231,284,282,152
12232,283,282,154
12233,280,282,154
12234,279,283,154
12235,280,283,152
12236,282,282,152
12237,282,282,153
12238,279,282,153
12239,278,282,151
12240,278,282,151
12241,276,282,151
12242,273,282,152
12243,273,281,154
12244,275,281,154
12245,277,281,154
12246,278,280,158
12247,276,280,160
12248,274,279,160
12249,276,279,159
12250,274,278,160
12251,273,278,160
12252,273,278,160
12253,275,278,157
12254,277,279,156
12255,278,280,159
12256,278,280,161
12257,278,280,160
12258,281,281,159
12259,281,280,162
12260,280,279,163
12261,280,281,162
12262,282,281,159
12263,282,281,156
12264,281,281,157
12265,280,282,157
12266,278,282,155
12267,280,283,154
12268,280,283,155
12269,280,282,157
12270,280,283,157
12271,280,282,155
12272,280,281,153
12273,278,282,157
12274,275,281,155
12275,273,280,153
12276,274,281,152
12277,275,280,154
12278,274,280,155
12279,274,282,156
12280,276,281,155
12281,278,281,154
12282,277,280,158
12283,276,280,160
12284,275,280,158
12285,278,279,158
12286,278,279,159
12287,277,278,159
12288,277,280,159
12289,279,280,158
12290,279,281,157
12291,279,281,160
12292,279,282,160
12293,279,282,159
12294,283,282,158
12295,284,282,159
12296,282,280,160
12297,280,281,159
12298,280,281,157
12299,280,281,155
12300,277,281,157
12301,276,282,156
12302,276,282,154
12303,278,282,153
12304,279,282,154
12305,277,281,155
12306,276,282,155
12307,277,282,155
12308,277,281,154
12309,276,282,157
12310,275,280,158
12311,275,280,157
12312,277,280,157
12313,277,280,159
12314,275,280,160
12315,275,281,160
12316,278,282,161
12317,279,281,160
12318,280,281,163
12319,280,281,164
12320,280,280,161
12321,282,280,160
12322,282,280,160
12323,278,279,159
12324,278,280,157
12325,279,281,153
12326,280,278,155
12327,280,282,157
12328,280,282,157
12329,280,281,154
12330,281,280,153
12331,280,281,154
12332,276,281,153
12333,274,282,152
12334,276,282,152
12335,277,282,151
12336,276,281,154
12337,277,281,155
12338,277,280,154
12339,277,280,154
12340,276,280,156
12341,272,280,158
12342,272,280,157
12343,275,281,157
12344,277,280,157
12345,276,280,159
12346,277,280,160
12347,278,281,159
12348,279,280,160
12349,279,278,163
12350,278,281,164
12351,278,280,163
12352,282,281,162
12353,282,280,162
12354,281,280,162
12355,281,281,161
12356,280,282,158
12357,281,281,156
12358,280,282,158
12359,280,282,158
12360,279,282,157
12361,283,282,156
12362,283,282,156
12363,280,281,157
12364,278,282,160
12365,278,282,154
12366,276,282,152
12367,276,282,153
12368,274,282,152
12369,274,282,151
12370,278,282,150
12371,278,282,152
12372,276,280,154
12373,275,280,155
12374,275,280,154
12375,275,279,152
12376,274,279,155
12377,274,279,155
12378,273,279,154
12379,277,280,153
12380,278,280,155
12381,277,277,158
12382,277,280,160
12383,279,280,160
12384,280,279,160
12385,280,279,164
12386,280,279,165
12387,278,279,165
12388,281,280,163
12389,282,280,164
12390,280,279,164
12391,279,280,162
12392,280,280,160
12393,281,282,158
12394,281,281,160
12395,280,282,160
12396,278,282,158
12397,280,282,157
12398,280,282,156
12399,277,280,155
12400,276,282,154
12401,276,282,152
12402,277,282,150
12403,276,282,152
12404,275,282,153
12405,274,282,151
12406,278,282,151
12407,278,282,153
12408,276,280,154
12409,274,281,155
12410,276,281,154
12411,277,280,154
12412,276,281,157
12413,276,280,158
12414,276,280,157
12415,279,280,157
12416,279,280,159
12417,278,279,160
12418,278,280,161
12419,280,280,161
12420,281,280,160
12421,280,280,163
12422,280,280,163
12423,278,279,161
12424,280,279,160
12425,280,280,160
12426,278,279,160
12427,277,280,158
12428,279,281,156
12429,280,281,154
12430,278,280,156
12431,278,281,157
12432,276,281,154
12433,278,282,154
12434,278,282,155
12435,276,282,155
12436,276,283,154
12437,278,283,154
12438,278,282,154
12439,274,282,157
12440,276,282,159
12441,276,282,158
12442,278,281,158
12443,278,281,159
12444,278,280,159
12445,278,280,158
12446,280,280,158
12447,280,279,157
12448,278,280,159
12449,277,280,159
12450,277,280,157
12451,279,280,156
12452,281,280,157
12453,280,279,158
12454,280,280,157
12455,281,281,157
12456,281,280,156
12457,278,280,158
12458,278,282,158
12459,276,281,155
12460,277,282,153
12461,278,282,155
12462,276,282,155
12463,276,282,154
12464,278,282,154
12465,279,281,154
12466,277,281,156
12467,276,279,157
12468,275,280,155
12469,275,280,154
12470,276,280,156
12471,272,280,157
12472,275,281,156
12473,278,281,156
12474,280,280,157
12475,279,281,160
12476,279,280,162
12477,278,280,160
12478,280,280,162
12479,280,281,163
12480,279,280,162
12481,278,280,160
12482,281,280,159
12483,281,280,159
12484,280,281,160
12485,279,282,161
12486,280,282,159
12487,282,282,158
12488,282,282,160
12489,281,282,159
12490,280,282,157
12491,280,282,155
12492,279,282,154
12493,276,282,154
12494,275,282,154
12495,276,282,152
12496,277,282,150
12497,277,282,152
12498,276,281,154
12499,275,279,153
12500,276,281,152
12501,275,280,153
12502,273,279,154
12503,273,280,154
12504,275,279,152
12505,276,278,151
12506,276,279,154
12507,276,279,156
12508,274,279,156
12509,277,280,159
12510,278,281,162
12511,278,278,164
12512,278,280,164
12513,281,280,163
12514,282,280,161
12515,281,280,163
12516,278,280,163
12517,278,280,161
12518,281,280,161
12519,281,281,162
12520,280,280,163
12521,281,282,162
12522,282,282,160
12523,282,282,158
12524,279,282,160
12525,278,280,159
12526,276,282,156
12527,279,282,154
12528,279,282,154
12529,278,281,154
12530,277,282,154
12531,278,282,152
12532,278,282,151
12533,276,283,155
12534,275,282,155
12535,274,282,153
12536,277,282,152
12537,277,280,153
12538,276,279,154
12539,276,280,153
12540,276,279,153
12541,277,279,152
12542,276,279,155
12543,276,279,158
12544,276,279,158
12545,279,279,158
12546,281,279,160
12547,280,278,161
12548,279,279,160
12549,280,279,159
12550,279,279,157
12551,278,279,159
12552,277,280,160
12553,276,280,158
12554,279,280,158
12555,280,280,159
12556,278,280,159
12557,278,282,158
12558,279,282,157
12559,279,282,155
12560,277,282,158
12561,276,283,158
12562,276,282,155
12563,278,282,153
12564,278,282,155
12565,276,280,154
12566,275,282,154
12567,276,282,154
12568,277,282,154
12569,276,282,158
12570,277,281,160
12571,278,281,159
12572,280,280,159
12573,280,280,160
12574,278,279,160
12575,276,281,159
12576,278,280,158
12577,278,280,157
12578,278,280,160
12579,279,281,162
12580,281,280,160
12581,282,280,160
12582,282,280,162
12583,278,281,162
12584,278,282,160
12585,279,282,158
12586,280,282,156
12587,278,282,156
12588,278,281,155
12589,278,281,152
12590,278,281,151
12591,276,281,152
12592,274,281,152
12593,274,282,152
12594,278,282,152
12595,279,281,152
12596,278,281,153
12597,278,280,154
12598,275,280,152
12599,274,280,152
12600,274,280,154
12601,273,279,155
12602,274,280,155
12603,278,280,156
12604,281,280,158
12605,280,280,162
12606,280,280,164
12607,279,280,164
12608,279,280,164
12609,279,280,166
12610,278,280,166
12611,279,280,164
12612,282,280,162
12613,282,281,162
12614,280,281,164
12615,278,282,163
12616,279,280,161
12617,280,282,160
12618,282,283,161
12619,281,280,160
12620,280,282,157
12621,281,282,155
12622,279,282,154
12623,276,282,153
12624,274,282,153
12625,274,282,149
12626,275,282,148
12627,277,281,150
12628,276,281,150
12629,275,281,150
12630,278,282,150
12631,277,281,151
12632,274,280,153
12633,274,280,154
12634,275,280,152
12635,276,279,151
12636,276,279,155
12637,275,280,157
12638,275,280,157
12639,278,280,158
12640,279,280,160
12641,278,279,163
12642,279,281,165
12643,281,280,164
12644,282,280,163
12645,281,280,166
12646,280,280,167
12647,278,280,165
12648,281,279,163
12649,280,280,163
12650,279,279,163
12651,279,281,162
12652,281,282,160
12653,282,282,158
12654,281,283,161
12655,280,283,160
12656,278,282,157
12657,280,282,155
12658,279,282,154
12659,276,281,154
12660,275,282,153
12661,276,282,151
12662,276,282,149
12663,274,283,151
12664,276,283,152
12665,275,282,150
12666,278,282,150
12667,277,281,152
12668,276,279,154
12669,275,280,154
12670,277,280,153
12671,278,280,153
12672,277,279,156
12673,276,279,157
12674,275,279,157
12675,278,279,157
12676,279,280,160
12677,278,279,162
12678,279,280,162
12679,281,280,161
12680,281,280,161
12681,280,280,163
12682,278,280,163
12683,276,280,161
12684,278,280,159
12685,279,280,160
12686,278,280,160
12687,278,281,158
12688,280,281,157
12689,280,281,156
12690,278,282,159
12691,277,282,160
12692,277,282,157
12693,278,282,156
12694,279,282,156
12695,277,281,155
12696,276,281,154
12697,277,281,153
12698,277,281,153
12699,275,282,155
12700,275,282,158
12701,276,282,156
12702,280,281,156
12703,281,281,158
12704,280,280,159
12705,278,280,158
12706,279,281,157
12707,278,281,156
12708,276,281,159
12709,276,281,160
12710,278,281,159
12711,282,280,158
12712,282,281,161
12713,281,280,162
12714,280,281,161
12715,280,282,161
12716,279,281,160
12717,277,282,160
12718,277,281,160
12719,278,280,156
12720,280,280,154
12721,279,280,155
12722,275,280,154
12723,274,281,154
12724,276,282,153
12725,277,282,153
12726,276,282,154
12727,278,281,154
12728,279,281,152
12729,278,280,151
12730,278,280,152
12731,275,281,152
12732,273,281,152
12733,276,280,152
12734,277,281,153
12735,278,282,155
12736,278,281,157
12737,280,281,156
12738,282,280,158
12739,280,281,161
12740,279,284,163
12741,277,280,163
12742,280,281,162
12743,280,280,163
12744,278,279,164
12745,278,280,164
12746,279,280,162
12747,279,280,162
12748,279,281,164
12749,276,280,164
12750,278,281,163
12751,282,281,162
12752,282,280,162
12753,279,280,162
12754,278,281,160
12755,277,281,157
12756,276,280,154
12757,277,281,154
12758,275,281,153
12759,274,281,151
12760,278,281,150
12761,278,281,152
12762,277,279,152
12763,276,281,152
12764,277,282,151
12765,278,281,149
12766,277,281,151
12767,276,282,151
12768,274,280,150
12769,276,281,149
12770,276,281,151
12771,276,280,153
12772,276,281,154
12773,278,281,155
12774,282,280,156
12775,281,280,160
12776,279,280,162
12777,278,280,160
12778,280,280,161
12779,279,280,162
12780,277,278,163
12781,277,280,163
12782,279,280,162
12783,280,280,160
12784,280,280,164
12785,280,281,165
12786,279,281,164
12787,281,282,163
12788,281,280,164
12789,279,279,163
12790,278,281,161
12791,279,280,159
12792,279,281,155
12793,277,281,157
12794,276,282,157
12795,275,282,155
12796,278,282,154
12797,279,282,154
12798,277,282,155
12799,278,282,154
12800,279,282,153
12801,278,282,151
12802,277,282,154
12803,276,281,154
12804,274,281,153
12805,277,280,150
12806,277,280,152
12807,275,279,153
12808,276,281,154
12809,278,280,154
12810,279,281,154
12811,278,280,158
12812,278,280,159
12813,277,279,158
12814,279,279,157
12815,278,279,158
12816,276,278,159
12817,278,279,159
12818,278,279,158
12819,278,279,157
12820,278,280,160
12821,278,280,161
12822,278,280,159
12823,280,280,159
12824,280,280,160
12825,278,280,160
12826,278,281,159
12827,278,281,157
12828,279,280,156
12829,277,280,158
12830,276,279,158
12831,276,280,156
12832,278,281,156
12833,279,282,157
12834,278,282,158
12835,278,282,158
12836,280,283,157
12837,280,282,157
12838,278,282,159
12839,278,282,159
12840,277,282,157
12841,278,282,156
12842,279,282,158
12843,278,281,158
12844,278,282,155
12845,280,282,156
12846,280,282,157
12847,279,282,159
12848,278,282,160
12849,278,282,158
12850,280,281,157
12851,280,280,158
12852,278,280,158
12853,276,279,157
12854,278,280,155
12855,278,280,155
12856,276,280,156
12857,276,282,156
12858,277,280,154
12859,279,280,154
12860,279,280,153
12861,277,280,155
12862,277,280,154
12863,278,281,153
12864,277,280,153
12865,276,280,154
12866,276,280,155
12867,276,280,153
12868,278,280,153
12869,278,280,155
