time,x,y,z
11456,278,281,158
11457,276,281,157
11458,279,281,155
11459,279,281,158
11460,278,280,158
11461,277,281,158
11462,278,281,156
11463,279,281,155
11464,278,281,158
11465,276,281,158
11466,276,281,157
11467,279,281,155
11468,279,281,157
11469,278,280,158
11470,278,281,157
11471,279,281,156
11472,279,281,155
11473,278,281,158
11474,277,281,158
11475,276,281,157
11476,279,281,157
11477,279,281,158
11478,278,281,159
11479,277,281,157
11480,279,281,156
11481,279,280,155
11482,278,281,158
11483,277,281,158
11484,276,281,156
11485,279,281,156
11486,279,281,157
11487,278,280,158
11488,278,281,157
11489,279,281,156
11490,280,279,155
11491,278,281,158
11492,278,281,159
11493,277,281,157
11494,279,281,156
11495,279,281,157
11496,277,280,158
11497,277,281,157
11498,278,281,156
11499,279,281,155
11500,278,281,158
11501,277,281,159
11502,277,279,157
11503,279,281,156
11504,279,281,158
11505,278,280,158
11506,277,281,157
11507,279,281,156
11508,279,280,155
11509,278,281,158
11510,276,281,159
11511,277,281,156
11512,279,281,156
11513,280,281,157
11514,278,280,158
11515,277,280,157
11516,279,282,156
11517,278,281,155
11518,278,281,158
11519,276,282,159
11520,277,281,156
11521,279,281,156
11522,279,280,157
11523,278,280,158
11524,277,281,157
11525,278,281,156
11526,279,281,156
11527,277,281,158
11528,277,281,159
11529,278,281,156
11530,279,281,156
11531,280,281,158
11532,278,280,158
11533,278,280,157
11534,279,281,156
11535,279,280,156
11536,278,281,158
11537,277,281,159
11538,278,282,156
11539,279,280,156
11540,279,281,158
11541,275,280,158
11542,277,281,157
11543,279,281,156
11544,279,281,156
11545,278,281,158
11546,277,281,159
11547,278,281,156
11548,279,280,156
11549,279,280,158
11550,279,279,158
11551,277,281,157
11552,279,281,155
11553,279,281,156
11554,278,280,158
11555,277,281,158
11556,278,281,156
11557,279,280,155
11558,279,281,158
11559,277,281,158
11560,276,281,157
11561,279,282,156
11562,280,281,157
11563,278,280,158
11564,278,281,158
11565,278,281,156
11566,279,281,155
11567,279,281,158
11568,277,281,158
11569,276,281,157
11570,279,282,156
11571,279,281,157
11572,278,280,158
11573,277,281,159
11574,278,281,156
11575,279,280,156
11576,279,281,158
11577,278,281,158
11578,276,281,158
11579,279,281,156
11580,279,281,157
11581,277,280,158
11582,277,281,158
11583,278,281,156
11584,279,281,155
11585,279,281,158
11586,277,281,158
11587,276,281,157
11588,278,281,155
11589,279,281,157
11590,278,279,158
11591,277,281,158
11592,278,281,157
11593,279,281,155
11594,278,281,158
11595,278,281,158
11596,276,281,157
11597,279,280,156
11598,279,281,157
11599,278,280,158
11600,278,281,158
11601,278,281,157
11602,279,281,155
11603,278,281,158
11604,277,281,158
11605,276,281,157
11606,279,281,156
11607,278,281,157
11608,277,280,158
11609,277,281,158
11610,279,281,156
11611,279,281,155
11612,276,281,158
11613,278,281,158
11614,276,281,156
11615,279,281,157
11616,279,281,158
11617,278,280,158
11618,273,281,158
11619,278,281,156
11620,279,280,155
11621,278,281,158
11622,278,281,158
11623,276,281,157
11624,279,281,156
11625,279,281,158
11626,278,280,158
11627,277,281,158
11628,279,281,158
11629,279,280,155
11630,278,282,159
11631,277,281,159
11632,276,281,157
11633,279,281,155
11634,279,281,157
11635,278,280,158
11636,278,281,158
11637,279,281,157
11638,279,280,155
11639,278,281,158
11640,277,281,159
11641,276,281,156
11642,279,281,156
11643,279,281,157
11644,277,280,158
11645,277,281,157
11646,279,281,156
11647,279,280,155
11648,277,281,158
11649,277,281,159
11650,276,281,157
11651,279,281,156
11652,279,281,158
11653,277,280,158
11654,277,281,158
11655,279,281,156
11656,279,281,155
11657,278,281,158
11658,278,281,159
11659,277,281,157
11660,279,280,156
11661,280,281,158
11662,278,280,158
11663,277,281,158
11664,279,282,157
11665,279,279,155
11666,278,281,158
11667,275,281,159
11668,277,281,157
11669,279,281,156
11670,280,280,158
11671,278,280,158
11672,278,281,157
11673,279,282,156
11674,280,281,156
11675,278,281,158
11676,277,281,159
11677,277,280,157
11678,279,280,156
11679,280,280,158
11680,277,281,158
11681,277,281,157
11682,279,282,156
11683,279,281,156
11684,278,281,158
11685,277,281,159
11686,278,280,157
11687,279,280,156
11688,279,281,158
11689,277,280,158
11690,277,281,157
11691,279,282,157
11692,279,281,156
11693,278,281,158
11694,277,281,158
11695,278,281,156
11696,279,282,157
11697,279,281,159
11698,277,281,158
11699,277,281,157
11700,279,281,156
11701,279,281,157
11702,278,281,158
11703,277,281,159
11704,278,281,157
11705,279,281,156
11706,279,281,158
11707,278,281,158
11708,277,281,157
11709,279,281,156
11710,279,281,157
11711,277,280,158
11712,277,281,159
11713,278,281,157
11714,278,281,156
11715,279,281,158
11716,277,280,159
11717,276,281,157
11718,279,281,156
11719,280,281,157
11720,278,280,158
11721,277,281,158
11722,278,281,156
11723,280,281,156
11724,279,281,158
11725,278,281,158
11726,276,281,157
11727,279,281,156
11728,279,281,157
11729,278,280,158
11730,277,280,159
11731,278,281,155
11732,279,281,155
11733,278,281,158
11734,277,281,158
11735,276,281,157
11736,279,281,155
11737,279,281,157
11738,278,280,158
11739,277,281,158
11740,279,280,157
11741,279,281,155
11742,279,281,158
11743,278,281,158
11744,276,281,156
11745,279,282,156
11746,279,281,157
11747,277,280,158
11748,277,281,157
11749,278,281,156
11750,279,280,155
11751,277,281,158
11752,276,281,158
11753,276,281,157
11754,279,281,156
11755,279,281,157
11756,278,280,158
11757,277,281,158
11758,278,281,156
11759,279,281,155
11760,278,281,158
11761,277,280,158
11762,276,281,157
11763,279,281,156
11764,279,281,157
11765,277,279,158
11766,277,281,158
11767,279,281,156
11768,279,280,155
11769,279,281,157
11770,278,281,158
11771,276,281,156
11772,279,284,156
11773,279,281,157
11774,277,280,158
11775,278,282,158
11776,279,281,156
11777,279,281,155
11778,278,281,158
11779,277,281,158
11780,276,281,157
11781,278,281,157
11782,279,282,158
11783,277,280,157
11784,277,281,155
11785,278,281,156
11786,279,281,155
11787,278,281,158
11788,277,282,158
11789,276,281,156
11790,279,281,156
11791,279,281,157
11792,277,280,158
11793,277,281,157
11794,278,281,156
11795,279,281,153
11796,278,281,158
11797,277,281,157
11798,277,280,156
11799,279,281,156
11800,279,281,157
11801,278,280,158
11802,277,281,158
11803,279,281,156
11804,279,281,155
11805,278,281,158
11806,277,281,159
11807,277,281,156
11808,278,281,156
11809,278,281,158
11810,277,280,158
11811,277,281,157
11812,279,281,156
11813,279,281,155
11814,278,281,158
11815,277,281,159
11816,277,281,156
11817,279,281,156
11818,279,281,158
11819,277,280,158
11820,277,281,157
11821,279,281,156
11822,279,281,156
11823,278,281,158
11824,277,281,159
11825,277,281,156
11826,279,280,156
11827,279,281,157
11828,277,281,155
11829,276,281,157
11830,280,282,156
11831,279,281,156
11832,278,281,158
11833,277,281,159
11834,277,281,157
11835,279,281,156
11836,279,281,158
11837,277,280,158
11838,278,281,157
11839,279,281,157
11840,279,281,156
11841,278,281,160
11842,277,281,159
11843,278,280,157
11844,279,281,156
11845,279,281,158
11846,277,280,158
11847,277,281,157
11848,279,282,156
11849,279,281,156
11850,277,281,158
11851,277,281,159
11852,278,281,157
11853,278,281,156
11854,279,281,158
11855,278,280,158
11856,277,281,157
11857,279,282,156
11858,279,281,156
11859,278,281,158
11860,277,281,158
11861,279,280,156
11862,279,281,156
11863,279,281,158
11864,277,281,158
11865,276,281,156
11866,278,282,156
11867,279,281,156
11868,278,280,158
11869,277,281,158
11870,278,281,156
11871,278,281,155
11872,279,281,158
11873,277,282,158
11874,276,281,157
11875,279,281,156
11876,279,281,157
11877,278,280,158
11878,277,281,159
11879,278,281,157
11880,279,281,156
11881,279,281,158
11882,277,281,157
11883,276,281,157
11884,279,281,156
11885,279,281,157
11886,277,280,158
11887,278,281,158
11888,278,281,156
11889,279,281,155
11890,278,281,158
11891,277,281,158
11892,276,281,156
11893,279,281,156
11894,279,280,157
11895,278,280,158
11896,277,281,158
11897,279,281,156
11898,279,280,155
11899,278,281,158
11900,277,281,158
11901,276,281,156
11902,279,281,156
11903,279,279,158
11904,278,280,158
11905,277,281,158
11906,278,281,157
11907,279,280,155
11908,278,281,158
11909,277,281,158
11910,276,280,157
11911,279,281,156
11912,279,281,157
11913,277,279,158
11914,277,281,158
11915,278,280,156
11916,279,280,155
11917,278,281,158
11918,277,281,158
11919,276,281,157
11920,279,281,156
11921,279,281,157
11922,278,280,158
11923,277,281,159
11924,278,280,157
11925,279,280,154
11926,278,281,158
11927,277,281,158
11928,276,281,157
11929,279,281,156
11930,279,281,158
11931,278,280,158
11932,277,281,158
11933,279,281,156
11934,279,281,155
11935,278,280,158
11936,278,281,158
11937,276,281,157
11938,279,281,156
11939,279,281,157
11940,278,280,158
11941,277,280,157
11942,278,281,156
11943,279,281,155
11944,278,281,158
11945,277,282,158
11946,277,281,156
11947,279,281,156
11948,279,281,158
11949,278,280,158
11950,277,281,157
11951,278,281,156
11952,279,281,155
11953,278,282,158
11954,277,282,159
11955,277,281,157
11956,279,279,156
11957,279,281,158
11958,277,280,158
11959,277,281,157
11960,278,281,156
11961,279,281,155
11962,278,281,158
11963,277,281,159
11964,277,281,157
11965,279,281,156
11966,280,281,158
11967,278,280,158
11968,278,281,157
11969,279,281,156
11970,279,281,156
11971,278,281,158
11972,278,281,160
11973,277,281,157
11974,279,281,156
11975,279,281,158
11976,276,280,158
11977,277,281,157
11978,279,281,156
11979,279,281,156
11980,278,281,158
11981,278,281,159
11982,278,283,157
11983,279,281,157
11984,280,281,158
11985,278,280,158
11986,277,280,157
11987,279,281,156
11988,279,281,156
11989,278,281,158
11990,278,281,159
11991,278,280,157
11992,279,280,156
11993,279,281,158
11994,277,280,158
11995,277,281,157
11996,279,281,156
11997,279,281,156
11998,277,281,158
11999,277,281,159
12000,278,281,156
12001,279,281,156
12002,279,281,158
12003,278,280,158
12004,277,281,157
12005,279,281,156
12006,279,281,156
12007,278,281,158
12008,277,281,158
12009,278,280,156
12010,279,280,156
12011,279,281,158
12012,277,281,158
12013,277,281,157
12014,279,282,156
12015,279,281,156
12016,277,281,158
12017,277,281,159
12018,278,281,157
12019,279,280,156
12020,279,281,158
12021,278,281,158
12022,277,282,157
12023,279,281,156
12024,279,280,157
12025,278,280,158
12026,277,281,158
12027,278,281,156
12028,279,280,156
12029,279,281,158
12030,277,280,158
12031,278,280,157
12032,279,281,156
12033,279,281,156
12034,278,280,158
12035,277,282,159
12036,278,281,157
12037,276,281,155
12038,278,281,158
12039,277,281,158
12040,276,281,157
12041,279,281,156
12042,279,280,157
12043,277,279,158
12044,277,281,158
12045,278,281,156
12046,279,281,155
12047,278,281,158
12048,277,281,158
12049,276,281,157
12050,279,281,156
12051,279,281,158
12052,278,280,158
12053,277,281,158
12054,278,281,157
12055,279,281,155
12056,278,281,158
12057,277,281,158
12058,276,281,156
12059,278,281,156
12060,279,281,158
12061,278,279,158
12062,277,281,158
12063,276,281,156
12064,279,281,155
12065,278,281,158
12066,277,281,158
12067,276,281,154
12068,279,281,156
12069,279,281,157
12070,277,278,158
12071,277,281,158
12072,279,279,157
12073,279,281,155
12074,278,281,158
12075,277,281,158
12076,276,281,157
12077,279,281,157
12078,279,281,157
12079,278,280,158
12080,278,281,157
12081,279,281,156
12082,279,281,155
12083,278,280,158
12084,277,281,158
12085,276,281,156
12086,279,281,156
12087,279,281,158
12088,277,280,158
12089,276,280,158
12090,279,281,157
12091,279,280,155
12092,278,281,158
12093,277,281,158
12094,276,281,157
12095,278,280,156
12096,279,281,158
12097,278,280,158
12098,278,281,157
12099,279,282,156
12100,279,283,155
12101,278,281,158
12102,277,281,158
12103,276,281,157
12104,279,281,156
12105,279,281,158
12106,278,280,158
12107,276,281,157
12108,279,281,157
12109,279,281,155
12110,278,281,158
12111,277,281,159
12112,276,281,157
12113,279,281,156
12114,279,281,157
12115,277,280,158
12116,278,280,157
12117,279,281,156
12118,279,281,156
12119,277,281,158
12120,277,281,158
12121,277,281,157
12122,279,281,156
12123,279,281,157
12124,278,280,158
12125,277,281,157
12126,279,281,156
12127,279,279,156
12128,278,280,158
12129,277,281,159
12130,277,281,156
12131,279,280,156
12132,279,281,159
12133,278,280,158
12134,277,281,157
12135,279,282,156
12136,279,281,156
12137,278,281,158
12138,277,281,159
12139,277,281,157
12140,279,281,156
12141,279,281,158
12142,277,280,158
12143,277,281,157
12144,278,281,156
12145,279,280,156
12146,278,280,158
12147,277,281,159
12148,277,281,156
12149,279,281,156
12150,279,282,157
12151,278,280,158
12152,277,281,157
12153,280,282,156
12154,279,280,156
12155,278,281,158
12156,277,281,158
12157,278,281,157
12158,281,280,156
12159,279,281,158
12160,277,281,158
12161,277,281,157
12162,276,282,156
12163,278,281,156
12164,277,280,158
12165,277,281,158
12166,278,281,156
12167,278,281,156
12168,279,281,158
12169,277,281,158
12170,277,281,157
12171,279,281,156
12172,279,280,156
12173,277,280,158
12174,277,281,158
12175,278,281,156
12176,279,280,155
12177,279,281,157
12178,277,281,158
12179,276,281,157
12180,279,282,156
12181,278,281,157
12182,277,280,158
12183,277,281,159
12184,278,281,157
12185,279,281,155
12186,275,279,158
12187,278,281,158
12188,276,281,157
12189,279,281,156
12190,279,281,157
12191,277,280,158
12192,277,281,158
12193,278,281,156
12194,279,280,154
12195,278,281,157
12196,277,280,158
12197,275,279,156
12198,279,281,156
12199,279,281,157
12200,277,280,158
12201,277,281,158
12202,278,280,156
12203,279,280,155
12204,278,280,158
12205,277,281,158
12206,276,280,156
12207,279,281,156
12208,279,281,157
12209,277,280,158
12210,277,281,158
12211,279,281,156
12212,279,281,155
12213,278,281,157
12214,277,282,158
12215,276,281,157
12216,279,281,156
12217,279,281,157
12218,277,280,158
12219,277,281,158
12220,278,281,156
12221,278,280,155
12222,278,281,158
12223,277,281,158
12224,276,281,157
12225,279,281,157
12226,279,281,158
12227,277,280,158
12228,277,281,158
12229,278,281,156
12230,279,281,155
12231,278,281,158
12232,277,281,158
12233,277,281,157
12234,279,281,156
12235,278,281,157
12236,277,280,158
12237,276,281,157
12238,278,281,157
12239,279,280,155
12240,278,281,158
12241,277,281,158
12242,276,281,156
12243,278,281,156
12244,279,280,157
12245,278,280,158
12246,277,281,158
12247,279,281,156
12248,279,281,155
12249,278,281,158
12250,277,281,159
12251,277,281,157
12252,279,281,156
12253,279,281,158
12254,277,280,158
12255,277,281,157
12256,279,282,156
12257,279,281,155
12258,278,281,158
12259,278,281,159
12260,276,281,156
12261,279,280,156
12262,280,281,158
12263,278,280,158
12264,277,281,157
12265,279,281,156
12266,279,281,155
12267,278,280,158
12268,277,281,157
12269,278,281,155
12270,279,280,156
12271,280,281,157
12272,277,280,158
12273,277,281,157
12274,279,281,156
12275,279,281,156
12276,278,281,158
12277,277,281,159
12278,278,281,156
12279,279,281,156
12280,278,281,158
12281,277,280,158
12282,277,282,157
12283,279,281,156
12284,278,280,156
12285,277,281,158
12286,278,281,159
12287,277,280,157
12288,278,279,156
12289,278,281,157
12290,277,280,158
12291,276,281,157
12292,279,282,156
12293,279,281,156
12294,277,281,158
12295,277,281,159
12296,278,281,157
12297,279,280,156
12298,279,281,158
12299,278,280,158
12300,277,281,156
12301,279,281,156
12302,278,281,156
12303,278,280,158
12304,277,281,157
12305,278,281,156
12306,279,281,156
12307,279,281,158
12308,277,280,159
12309,277,280,157
12310,279,281,156
12311,279,281,157
12312,277,280,158
12313,277,281,159
12314,278,281,157
12315,279,280,156
12316,279,281,158
12317,278,278,158
12318,276,281,157
12319,279,281,156
12320,279,281,157
12321,278,280,158
12322,277,281,158
12323,277,280,156
12324,279,280,155
12325,279,280,158
12326,277,281,158
12327,276,281,157
12328,279,281,156
12329,278,281,158
12330,278,279,158
12331,277,281,158
12332,279,280,157
12333,280,280,156
12334,279,281,158
12335,277,281,158
12336,276,281,157
12337,279,282,156
12338,279,281,157
12339,277,280,158
12340,277,279,158
12341,278,281,156
12342,278,280,155
12343,279,280,158
12344,278,281,158
12345,276,280,156
12346,279,281,156
12347,279,281,157
12348,277,280,158
12349,277,281,158
12350,278,281,157
12351,279,281,155
12352,278,281,158
12353,277,281,158
12354,276,281,157
12355,279,280,156
12356,279,281,157
12357,277,279,158
12358,277,281,158
12359,278,281,157
12360,279,280,155
12361,278,281,158
12362,277,281,158
12363,276,280,157
12364,279,281,156
12365,279,281,158
12366,277,279,158
12367,277,281,157
12368,279,281,157
12369,279,280,155
12370,279,281,158
12371,277,281,158
12372,276,281,157
12373,279,281,156
12374,279,281,157
12375,277,280,158
12376,277,281,158
12377,278,281,156
12378,279,281,155
12379,279,281,158
12380,277,281,158
12381,276,280,157
12382,277,280,156
12383,279,281,157
12384,278,280,157
12385,277,281,157
12386,278,281,156
12387,279,281,155
12388,278,281,158
12389,277,281,159
12390,276,280,157
12391,279,280,156
12392,279,281,158
12393,278,280,158
12394,277,281,157
12395,278,281,157
12396,279,282,155
12397,278,281,158
12398,278,281,159
12399,277,280,157
12400,279,280,156
12401,279,279,158
12402,277,280,157
12403,277,280,157
12404,279,281,156
12405,279,280,156
12406,278,281,158
12407,277,281,159
12408,277,281,156
12409,279,281,156
12410,280,281,158
12411,278,280,158
12412,277,281,157
12413,278,281,156
12414,279,281,156
12415,278,281,158
12416,277,281,159
12417,278,281,157
12418,279,280,156
12419,280,281,158
12420,277,280,158
12421,277,282,157
12422,279,281,156
12423,279,280,156
12424,278,281,158
12425,277,282,159
12426,277,281,156
12427,279,281,156
12428,279,281,157
12429,277,280,158
12430,277,281,157
12431,279,281,156
12432,279,280,156
12433,278,281,158
12434,277,281,159
12435,278,280,157
12436,278,281,156
12437,278,281,157
12438,277,280,158
12439,276,280,157
12440,279,281,156
12441,279,280,156
12442,278,280,158
12443,277,281,159
12444,278,281,156
12445,279,280,156
12446,279,281,158
12447,277,281,158
12448,276,281,157
12449,279,281,156
12450,279,281,156
12451,278,280,158
12452,277,281,158
12453,278,281,156
12454,279,280,155
12455,279,281,158
12456,277,281,158
12457,276,281,156
12458,279,281,156
12459,279,281,157
12460,276,280,158
12461,278,281,158
12462,278,281,156
12463,279,281,155
12464,278,281,157
12465,277,281,158
12466,276,281,160
12467,279,281,156
12468,279,278,157
12469,278,280,158
12470,277,281,158
12471,278,281,156
12472,279,281,155
12473,279,281,158
12474,277,281,158
12475,276,280,157
12476,279,281,156
12477,279,281,157
12478,278,279,158
12479,277,280,157
12480,278,281,156
12481,279,280,155
12482,278,280,158
12483,277,281,158
12484,276,281,157
12485,279,281,156
12486,279,281,157
12487,278,280,158
12488,277,281,158
12489,278,281,156
12490,280,281,155
12491,278,281,158
12492,278,281,158
12493,276,280,156
12494,279,280,156
12495,279,281,158
12496,278,279,158
12497,277,281,157
12498,278,281,156
12499,279,281,155
12500,278,281,158
12501,278,281,158
12502,276,280,156
12503,278,281,156
12504,279,281,157
12505,278,279,158
12506,277,281,157
12507,278,281,156
12508,279,280,155
12509,278,280,158
12510,278,281,158
12511,276,280,156
12512,279,280,156
12513,279,280,157
12514,277,279,158
12515,278,281,157
12516,279,281,156
12517,279,280,155
12518,278,280,157
12519,277,281,158
12520,277,280,157
12521,278,280,156
12522,279,281,158
12523,277,280,158
12524,277,281,157
12525,279,281,156
12526,280,281,155
12527,278,281,158
12528,277,281,159
12529,277,281,156
12530,279,281,156
12531,279,281,158
12532,277,280,158
12533,277,281,157
12534,279,281,156
12535,279,280,156
12536,278,281,157
12537,277,281,159
12538,277,281,157
12539,279,280,156
12540,279,281,158
12541,278,280,158
12542,277,281,157
12543,279,281,156
12544,279,281,156
12545,278,282,158
12546,277,281,159
12547,278,281,156
12548,279,281,156
12549,280,281,157
12550,277,280,158
12551,277,281,157
12552,279,281,156
12553,279,281,156
12554,278,281,158
12555,277,281,159
12556,278,280,156
12557,279,280,156
12558,279,281,157
12559,277,280,158
12560,277,281,157
12561,278,281,156
12562,278,280,156
12563,278,281,158
12564,277,280,159
12565,278,280,157
12566,277,280,156
12567,279,281,158
12568,278,280,158
12569,277,281,157
12570,279,281,156
12571,279,279,157
12572,278,280,158
12573,277,281,158
12574,278,280,156
12575,279,280,156
12576,279,281,158
12577,277,280,158
12578,276,281,157
12579,279,281,156
12580,279,281,157
12581,277,280,158
12582,277,281,158
12583,278,282,157
12584,279,280,156
12585,279,281,158
12586,277,281,158
12587,276,281,157
12588,279,281,156
12589,279,281,157
12590,277,280,158
12591,277,281,158
12592,278,280,156
12593,279,280,155
12594,279,281,158
12595,277,280,158
12596,276,281,157
12597,279,281,156
12598,279,280,157
12599,278,279,158
12600,277,280,158
12601,278,280,156
12602,279,281,155
12603,278,281,157
12604,277,281,158
12605,276,280,157
12606,279,281,156
12607,279,280,157
12608,278,279,158
12609,277,281,158
12610,278,282,157
12611,279,281,155
12612,278,280,158
12613,278,281,158
12614,276,281,157
12615,279,281,156
12616,279,281,157
12617,277,280,158
12618,277,281,158
12619,278,281,156
12620,279,280,155
12621,278,281,158
12622,277,281,158
12623,276,281,157
12624,279,282,156
12625,279,280,157
12626,278,281,158
12627,277,281,157
12628,278,281,156
12629,279,281,153
12630,278,281,158
12631,277,281,159
12632,276,281,157
12633,278,281,156
12634,279,281,157
12635,277,280,158
12636,277,281,157
12637,278,281,156
12638,279,281,155
12639,277,281,157
12640,277,281,158
12641,276,281,156
12642,278,281,157
12643,279,281,158
12644,277,280,157
12645,278,281,157
12646,279,281,156
12647,279,280,155
12648,278,280,158
12649,277,281,159
12650,276,281,157
12651,279,280,156
12652,279,281,158
12653,278,280,158
12654,277,280,157
12655,278,281,156
12656,279,280,155
12657,278,281,158
12658,277,281,159
12659,277,281,156
12660,279,281,156
12661,280,282,157
12662,277,280,158
12663,277,281,157
12664,279,280,156
12665,279,280,155
12666,278,281,158
12667,277,282,159
12668,277,281,157
12669,279,281,156
12670,280,280,158
12671,277,280,158
12672,277,281,156
12673,279,282,156
12674,279,281,156
12675,277,280,158
12676,277,281,159
12677,278,281,156
12678,279,280,156
12679,279,280,158
12680,277,280,158
12681,277,281,157
12682,278,281,156
12683,279,280,156
12684,278,281,158
12685,277,280,159
12686,278,282,157
12687,279,282,156
12688,279,281,158
12689,277,280,158
12690,277,281,157
12691,279,282,156
12692,279,281,157
12693,278,281,158
12694,278,281,159
12695,277,281,156
12696,279,282,156
12697,280,280,158
12698,277,280,158
12699,277,281,159
12700,279,281,156
12701,279,280,158
12702,278,280,158
12703,277,280,158
12704,278,280,156
12705,279,280,156
12706,279,281,157
12707,277,280,158
12708,277,281,157
12709,279,281,156
12710,279,281,157
12711,277,280,158
12712,277,281,158
12713,278,281,156
12714,279,280,156
12715,279,281,158
12716,278,281,158
12717,277,281,157
12718,279,281,156
12719,279,281,157
12720,278,280,158
12721,277,281,158
12722,278,281,156
12723,279,281,155
12724,276,281,158
12725,278,281,158
12726,276,281,157
12727,279,281,156
12728,279,280,157
12729,277,280,158
12730,277,281,158
12731,278,281,157
12732,279,281,155
12733,279,281,158
12734,278,281,158
12735,276,280,157
12736,279,281,156
12737,279,280,157
12738,278,279,158
12739,277,281,158
12740,278,281,156
12741,279,281,155
12742,278,281,158
12743,278,281,158
12744,276,281,157
12745,279,281,156
12746,279,281,157
12747,278,279,158
12748,277,281,158
12749,278,281,157
12750,280,281,155
12751,278,281,158
12752,277,281,158
12753,276,281,157
12754,279,281,156
12755,279,281,157
12756,278,279,158
12757,277,280,157
12758,279,280,156
12759,279,280,155
12760,278,281,158
12761,277,281,158
12762,276,281,156
12763,279,281,157
12764,279,282,158
12765,278,279,158
12766,277,281,158
12767,278,281,156
12768,279,280,155
12769,278,281,158
12770,277,281,158
12771,276,281,156
12772,279,281,156
12773,279,281,158
12774,278,280,158
12775,277,281,158
12776,279,281,157
12777,279,281,155
12778,278,281,158
12779,277,281,158
12780,277,282,156
12781,278,280,156
12782,279,280,157
12783,277,280,158
12784,277,281,157
12785,279,282,157
12786,279,281,155
12787,278,281,158
12788,278,281,159
12789,277,280,157
12790,280,281,156
12791,279,281,158
12792,277,280,158
12793,277,281,157
12794,279,281,156
12795,279,281,154
12796,278,281,158
12797,277,281,159
12798,277,281,156
12799,279,280,155
12800,279,280,157
12801,278,280,158
12802,277,281,157
12803,279,281,156
12804,278,281,156
12805,276,281,158
12806,277,281,159
12807,278,281,157
12808,279,281,156
12809,279,280,158
12810,277,280,158
12811,277,281,157
12812,279,281,156
12813,279,280,156
12814,278,281,158
12815,277,281,159
12816,278,281,156
12817,279,281,156
12818,279,281,158
12819,278,280,158
12820,277,281,157
12821,279,281,156
12822,278,280,156
12823,278,281,158
12824,277,281,159
12825,278,280,156
12826,279,280,156
12827,279,281,157
12828,277,280,158
12829,277,281,156
12830,279,281,156
12831,279,281,157
12832,278,279,158
12833,277,281,159
12834,278,282,157
12835,279,281,156
12836,279,281,158
12837,277,280,158
12838,276,281,157
12839,279,281,156
12840,278,280,157
12841,277,280,158
12842,277,281,159
12843,278,281,156
12844,278,281,156
12845,279,281,158
12846,278,281,158
12847,276,281,156
12848,279,281,156
12849,279,281,157
12850,278,280,158
12851,277,281,158
12852,279,280,157
12853,279,280,155
12854,278,281,158
12855,277,281,158
12856,276,281,157
12857,279,281,156
12858,279,281,156
12859,278,280,159
12860,277,281,158
12861,278,281,156
12862,279,280,155
12863,278,281,158
12864,277,281,159
12865,276,281,157
12866,279,281,157
12867,279,281,157
12868,278,280,161
12869,277,281,158
12870,278,281,157
12871,279,280,155
12872,278,281,158
12873,276,281,158
12874,276,281,157
12875,279,281,156
12876,278,281,157
12877,278,280,158
12878,277,281,158
12879,279,281,157
12880,279,280,155
12881,278,281,158
12882,277,281,158
12883,276,281,157
12884,278,281,156
12885,279,280,157
12886,277,279,158
12887,277,281,158
12888,278,280,157
12889,279,280,155
12890,278,281,158
12891,278,281,159
12892,277,281,157
12893,279,281,156
12894,279,281,157
12895,277,280,158
12896,276,281,158
12897,278,281,157
12898,279,280,156
12899,278,281,158
12900,276,281,158
12901,276,281,156
12902,277,281,156
12903,279,281,158
12904,277,280,159
12905,277,281,158
12906,278,281,157
12907,279,281,156
12908,278,282,157
12909,277,281,159
12910,276,281,156
12911,279,281,156
12912,280,281,158
12913,278,280,158
12914,277,281,157
12915,278,281,156
12916,279,281,155
12917,278,281,158
12918,277,281,158
12919,277,281,156
12920,279,280,157
12921,279,281,158
12922,277,280,158
12923,278,281,157
12924,279,281,156
12925,279,280,154
12926,278,280,158
12927,277,281,159
12928,277,281,157
12929,279,280,156
12930,279,281,158
12931,277,282,158
12932,277,281,158
12933,279,282,156
12934,279,281,156
12935,278,281,158
12936,277,282,159
12937,278,281,157
12938,279,280,156
12939,279,280,158
12940,278,281,158
12941,277,281,157
12942,279,281,156
12943,279,280,156
12944,278,281,158
12945,278,281,158
12946,278,281,156
12947,279,280,156
12948,279,281,158
12949,277,280,158
12950,278,281,157
12951,279,281,156
12952,279,280,156
12953,278,281,158
12954,277,281,158
12955,278,281,156
12956,279,281,156
12957,279,281,158
12958,278,281,157
12959,277,282,157
12960,279,281,156
12961,279,281,156
12962,277,280,158
12963,277,281,157
12964,278,280,156
12965,279,281,156
12966,279,281,158
12967,277,280,158
12968,276,281,157
12969,279,281,156
12970,279,280,157
12971,277,280,158
12972,277,281,157
12973,278,281,156
12974,279,281,155
12975,279,281,158
12976,277,279,158
12977,276,281,156
12978,279,282,156
12979,279,281,157
12980,277,280,158
12981,277,281,158
12982,278,281,157
12983,279,280,155
12984,278,281,158
12985,277,281,158
12986,276,281,157
12987,279,281,156
12988,279,280,157
12989,277,279,158
12990,277,281,157
12991,278,280,157
12992,279,281,155
12993,279,281,158
12994,277,281,158
12995,276,281,157
12996,279,281,156
12997,279,281,157
12998,277,280,158
12999,277,281,158
13000,279,280,157
13001,278,281,155
13002,278,281,158
13003,276,281,158
13004,276,281,156
13005,279,280,155
13006,279,281,157
13007,277,280,158
13008,277,281,158
13009,278,281,156
